"","date","sentido_ITUB4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4"
"212",2012-11-08,"0",14.56717188,14.86348574,12.7523571077711,-0.02526859414,0
"213",2012-11-09,"1",14.24218248,14.64363997,13.060630516718,-0.02256233732,0
"214",2012-11-12,"0",14.25174099,14.19438992,12.7406167490366,0.0006709158442,0
"215",2012-11-13,"1",14.24218248,14.23262397,11.8830949466837,-0.0006709158442,43
"216",2012-11-14,"0",14.50504155,14.26607876,12.6176159108254,0.01828812402,0
"217",2012-11-16,"1",14.3043128,14.40945643,12.9754977635937,-0.01393519569,0
"218",2012-11-19,"1",14.35688462,14.19438992,12.6537699533517,0.003668505065,50
"219",2012-11-21,"1",14.80135541,14.33298834,12.8677110989801,0.03048916706,0
"220",2012-11-22,"1",14.98296714,14.77267988,12.8776079631137,0.0121952731,87
"221",2012-11-23,"1",15.1597996,15.02598044,12.4572826239119,0.01173312969,0
"222",2012-11-26,"0",15.33663207,15.13590333,12.5426627323496,0.01159705835,0
"223",2012-11-27,"0",15.05465598,15.2362677,12.3119855086161,-0.01855690929,0
"224",2012-11-28,"1",14.82047244,15.073773,12.9173887667054,-0.01567781269,41
"225",2012-11-29,"1",14.88738202,14.69621179,12.8698991454954,0.004504512114,42
"226",2012-11-30,"1",15.26494323,14.94473309,12.9568942179016,0.02504489753,0
"227",2012-12-03,"1",15.2689149,15.1216416,13.4704154510242,0.0002601480629,0
"228",2012-12-04,"0",15.68479974,15.38536265,13.3052214569109,0.02687301822,0
"229",2012-12-05,"1",15.51369283,15.58498737,13.0206517519975,-0.01096903136,0
"230",2012-12-06,"0",15.59449331,15.53270471,13.0356457754404,0.005194816846,0
"231",2012-12-07,"1",15.54221065,15.65628192,13.0232875163136,-0.003358269019,0
"232",2012-12-10,"1",15.57072847,15.5184458,12.8329357824141,0.001833181037,47
"233",2012-12-11,"1",15.5802344,15.49468095,13.1008802588734,0.0006103143158,43
"234",2012-12-12,"0",15.68004677,15.66103489,12.80415061725,0.006385911928,44
"235",2012-12-13,"1",15.61825816,15.72757646,12.9009882614861,-0.00394837263,43
"236",2012-12-14,"0",15.6277641,15.53270471,12.8939007046125,0.0006084576279,0
"237",2012-12-17,"1",15.49468095,15.66103489,12.7716989057623,-0.008552281862,0
"238",2012-12-18,"1",15.54221065,15.52795174,12.8950662117651,0.003062789584,45
"239",2012-12-19,"1",15.63251707,15.58974034,12.7447332565249,0.005793582251,0
"240",2012-12-20,"0",16.18386155,15.68479974,13.4911077913725,0.03466137242,0
"241",2012-12-21,"1",16.112567,16.20762639,12.8745428383777,-0.004415018193,0
"242",2012-12-26,"0",16.35496845,15.98898979,13.0366290028817,0.01493220546,0
"243",2012-12-27,"0",16.18325519,16.35113129,12.5329021111397,-0.01055465449,0
"244",2012-12-28,"0",15.91465345,16.24081271,12.3866426692853,-0.01673679236,0
"245",2013-01-02,"1",15.8898493,15.87557271,12.7539310136674,-0.001559788765,100
"246",2013-01-03,"1",16.41594019,16.18741202,13.063341345754,0.0325723291,0
"247",2013-01-04,"0",16.90632355,16.33500313,13.4210224811947,0.02943490115,28
"248",2013-01-07,"0",16.75397144,16.90632355,12.8418290323109,-0.009052395614,57
"249",2013-01-08,"1",16.52068227,16.67779539,13.0380726596989,-0.01402226437,27
"250",2013-01-09,"1",16.58733632,16.60638033,12.8175676989957,0.004026465002,26
"251",2013-01-10,"0",16.85395252,16.63970736,13.0137999601512,0.01594566816,26
"252",2013-01-11,"1",16.63970736,16.87775753,13.1148774274685,-0.01279335145,0
"253",2013-01-14,"1",16.68255639,16.62066334,12.9756645302435,0.002571797399,0
"254",2013-01-15,"0",16.88727954,16.72064442,13.1487073087439,0.01219700272,26
"255",2013-01-16,"1",16.67779539,16.8301475,12.5818754793771,-0.01248243154,26
