"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"302",2013-03-27,"1",18.72829483,18.45845122,12.4184140633103,0.01352395682,60
"303",2013-03-28,"1",19.13593092,18.65939859,12.6582400253908,0.02153229517,0
"304",2013-04-01,"0",19.50928689,19.08069974,12.998159773945,0.01932283505,100
"305",2013-04-02,"0",19.31499405,19.35499552,12.3000910823027,-0.0100089149,31
"306",2013-04-03,"1",19.0981103,19.39544615,12.7860651256469,-0.01129229503,30
"307",2013-04-04,"0",19.32683018,19.08667431,12.8877467614661,0.01190490251,30
"308",2013-04-05,"0",19.04664833,19.32683018,12.5497332693912,-0.0146031503,30
"309",2013-04-08,"0",19.04664833,18.8979804,12.8451384380528,0,0
"310",2013-04-09,"1",18.78362046,18.95516037,12.7213841924805,-0.01390590725,0
"311",2013-04-10,"1",19.27536821,18.87510841,12.1471503239781,0.0258427843,30
"312",2013-04-11,"0",19.72708998,19.2982402,13.2621061891617,0.02316479481,45
"313",2013-04-12,"0",19.70421799,19.72708998,12.3204320494642,-0.001160092969,31
"314",2013-04-15,"0",19.55555007,19.61844804,12.8405705956528,-0.007573587006,0
"315",2013-04-16,"1",18.97231436,19.32111219,12.5406323401226,-0.03027835932,30
"316",2013-04-17,"0",19.32111219,19.14957227,12.4956404388922,0.01821761597,30
"317",2013-04-18,"0",18.61208055,18.98946836,13.4095373207804,-0.03738753208,30
"318",2013-04-19,"1",18.25756473,18.63495254,12.9494732049529,-0.01923136193,46
"319",2013-04-22,"0",18.46913062,18.41195065,12.5728939407128,0.01152122353,63
