"","date","sentido_B3SA3","lag_fechamento_B3SA3","lag_abertura_B3SA3","lag_volume_B3SA3","lag_retorno_B3SA3","lag_value_B3SA3"
"274",2013-02-15,"1",15.16985639,15.34991404,11.4826518072804,-0.01253241613,0
"275",2013-02-18,"0",15.64250771,15.16985639,12.3273739293314,0.03068173465,0
"276",2013-02-19,"0",15.47370367,15.52997168,12.2544579658566,-0.01085001602,0
"277",2013-02-20,"0",15.22612441,15.48495727,12.056876339168,-0.01612938195,0
"278",2013-02-21,"0",14.79848751,15.1923636,13.0541808917518,-0.02848768354,0
"279",2013-02-22,"1",14.57341545,14.70845868,12.8286122588262,-0.01532597052,0
"280",2013-02-25,"1",14.84350192,14.66344427,12.4987646473021,0.01836317859,0
"281",2013-02-26,"1",14.88851633,14.85475552,11.8185997032921,0.00302801142,0
"282",2013-02-27,"1",14.93353074,14.84350192,11.8189458578499,0.00301887024,0
"283",2013-02-28,"1",14.96729155,14.91102353,11.7797643188985,0.002258186884,0
"284",2013-03-01,"0",15.00107468,14.79971797,11.7058324644225,0.002254587257,0
"285",2013-03-04,"1",14.72141259,14.83327742,11.9478263904113,-0.01881877138,0
"286",2013-03-05,"1",14.74378556,14.68785314,12.3439371367089,0.001518603214,0
"287",2013-03-06,"1",14.94514226,15.04582062,12.7377444695277,0.01356463903,0
"288",2013-03-07,"0",15.6722637,15.00107468,12.2104181899604,0.04750619222,0
"289",2013-03-08,"1",15.43734755,15.75056909,12.3555309045797,-0.01510276817,0
"290",2013-03-11,"1",15.6722637,15.32548271,11.7866100277782,0.01510276817,0
"291",2013-03-12,"0",15.77294206,15.54921238,11.6342488927026,0.006403437063,0
"292",2013-03-13,"0",15.470907,15.6722637,12.0214704901471,-0.01933465173,0
"293",2013-03-14,"1",15.04582062,15.49327996,12.2604613940524,-0.02786103965,0
"294",2013-03-15,"1",15.32548271,15.32548271,12.2351896025997,0.01841672684,0
"295",2013-03-18,"0",15.35904216,15.31429623,12.2296915111288,0.002187386934,0
"296",2013-03-19,"1",15.21361787,15.16887194,11.720882279356,-0.009513427072,0
"297",2013-03-20,"0",15.31429623,15.23599084,11.602528480761,0.006595846587,0
"298",2013-03-21,"0",15.0570071,15.32548271,11.8402704604784,-0.0169433151,0
"299",2013-03-22,"1",14.6431072,15.0570071,12.3755664439776,-0.0278737443,0
"300",2013-03-25,"1",14.74378556,14.7102261,11.7866480556526,0.006851949182,0
"301",2013-03-26,"1",14.81090446,14.67666665,11.6803871588572,0.004542021409,0
"302",2013-03-27,"1",14.94514226,14.85565039,11.6531220954635,0.009022617617,0
"303",2013-03-28,"1",15.09056655,14.96751523,11.4453851094995,0.00968350208,0
"304",2013-04-01,"1",15.18698497,14.99770437,11.6067800404419,0.006368992213,0
"305",2013-04-02,"0",15.24265574,15.16471666,11.4300220025705,0.003658986884,0
"306",2013-04-03,"1",14.93089945,15.28719235,11.8091335871414,-0.02066494196,0
"307",2013-04-04,"0",15.2983265,14.91976529,11.9156401274015,0.02431058945,0
"308",2013-04-05,"0",15.2760582,15.25378989,13.198883580645,-0.00145666447,0
"309",2013-04-08,"0",15.26492404,15.15358251,11.9211201776493,-0.0007291287102,0
"310",2013-04-09,"0",15.08677759,15.15358251,12.5030241239891,-0.01173894623,0
"311",2013-04-10,"1",14.98657021,15.14244836,12.5022584584732,-0.00666422312,0
"312",2013-04-11,"0",15.4653388,15.03110683,12.279113977597,0.0314468325,0
"313",2013-04-12,"0",15.15358251,15.39853388,11.9487969124989,-0.02036434006,0
"314",2013-04-15,"0",14.69708223,15.08677759,11.9555386269361,-0.03058798712,0
"315",2013-04-16,"1",14.5857407,14.54120408,12.6202496942404,-0.007604599383,0
"316",2013-04-17,"0",14.75275299,14.69708223,11.7895263674112,0.01138532222,0
"317",2013-04-18,"1",14.49666747,14.69708223,12.5809273319722,-0.01751091561,0
"318",2013-04-19,"1",14.6337734,14.59984657,11.8489261618626,0.009413310223,0
"319",2013-04-22,"1",14.85995228,14.72424495,11.7131114975478,0.01533772399,0
"320",2013-04-23,"1",15.0974401,14.88257016,11.7909889265437,0.01585537181,0
