"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"234",2018-12-11,"1",30.86985382,31.56766537,13.5113846910165,-0.01945431107,31
"235",2018-12-12,"1",31.22706688,31.31844696,13.3631739438843,0.01150514361,26
"236",2018-12-13,"1",31.43474888,31.43474888,13.7535979195104,0.006628686607,38
"237",2018-12-14,"0",32.26547692,31.37659792,12.6930747289531,0.02608389924,54
"238",2018-12-17,"0",31.89995658,31.86672746,13.0738430768184,-0.01139318383,50
"239",2018-12-18,"1",31.27691056,31.85842018,12.9944550030818,-0.01972450535,51
"240",2018-12-19,"0",31.85842018,31.40151976,12.7966249270312,0.01842157359,42
"241",2018-12-20,"1",31.40151976,32.06610219,12.9379452242875,-0.01444542519,39
"242",2018-12-21,"0",31.56766537,31.77534738,13.2562909415426,0.005277057094,29
"243",2018-12-26,"0",31.32675424,31.60920177,13.6901661319128,-0.007660848442,54
"244",2018-12-27,"1",31.00501604,30.84406104,13.111623915269,-0.01032350139,37
"245",2018-12-28,"1",31.76743447,31.00501604,12.9468188048894,0.02429269256,34
